id,store,title,provider_product_id,new_provider_product_id,product_url,image_url
a8073a3e-e0e9-43ca-9210-68348d3d094d,morrisons,Morrisons bell pepper,https://groceries.morrisons.com/products/morrisons-loose-red-pepper/108408403?srsltid=AfmBOorBPyNU2D22Pi8FlPfcLIFoGs-aslArfdsGstliVevAMVwjAKev,,https://groceries.morrisons.com/products/morrisons-loose-red-pepper/108408403?srsltid=AfmBOorBPyNU2D22Pi8FlPfcLIFoGs-aslArfdsGstliVevAMVwjAKev,
1c1aa94c-88d2-45e5-b3e6-f4077c805e6f,morrisons,Morrisons black pepper 100ml,https://groceries.morrisons.com/products/baylis-harding-black-pepper-ginseng-men-s-luxury-bath-kit-gift-set/115360663?srsltid=AfmBOoqGuYZTWvWbNczhf0nwXsIyFCtD7tj8g9W1j-mSQXejKW9NhtSO,,https://groceries.morrisons.com/products/baylis-harding-black-pepper-ginseng-men-s-luxury-bath-kit-gift-set/115360663?srsltid=AfmBOoqGuYZTWvWbNczhf0nwXsIyFCtD7tj8g9W1j-mSQXejKW9NhtSO,
03a64516-b6f7-4f00-bb56-1184267f61da,morrisons,Morrisons bread,https://groceries.morrisons.com/products/morrisons-medium-wholemeal-bread/105683021?srsltid=AfmBOoqaBgU-NP8qepi6wA-aJKPCPWL7gHSZux-l1xoe70PwvJMDONhO,,https://groceries.morrisons.com/products/morrisons-medium-wholemeal-bread/105683021?srsltid=AfmBOoqaBgU-NP8qepi6wA-aJKPCPWL7gHSZux-l1xoe70PwvJMDONhO,
d6db68c8-d1c2-41d2-b14e-ec09a11a3564,morrisons,Morrisons broccoli 200g,https://groceries.morrisons.com/products/morrisons-the-best-tenderstem-broccoli-200g/108599246?srsltid=AfmBOooJHg8-4wueQM2DFZEhQQK0q0-cmA6z8Pw4NteTo7heUHzC_D5u,,https://groceries.morrisons.com/products/morrisons-the-best-tenderstem-broccoli-200g/108599246?srsltid=AfmBOooJHg8-4wueQM2DFZEhQQK0q0-cmA6z8Pw4NteTo7heUHzC_D5u,
29a93cba-2913-48e7-a90a-bc38cb70ef9c,morrisons,Morrisons butter 100g,https://groceries.morrisons.com/products/anchor-unsalted-butter/113127366?srsltid=AfmBOopj2uSruaf7ZXgVPWOD3RLEsA_Qq-JzFcU2PFJDx5iDfkBxbWnA,,https://groceries.morrisons.com/products/anchor-unsalted-butter/113127366?srsltid=AfmBOopj2uSruaf7ZXgVPWOD3RLEsA_Qq-JzFcU2PFJDx5iDfkBxbWnA,
dd3b2e1d-8d6d-4ce8-82fd-e0626701cde5,morrisons,Morrisons Cherry Tomatoes 250g,https://groceries.morrisons.com/products/morrisons-sweet-vine-ripened-tomatoes-250g/108388490?srsltid=AfmBOopHaM8cbn5_SwSdgHH4wlNY5i71xftfqZnyXfGQMJRQRNoiBRa_,,https://groceries.morrisons.com/products/morrisons-sweet-vine-ripened-tomatoes-250g/108388490?srsltid=AfmBOopHaM8cbn5_SwSdgHH4wlNY5i71xftfqZnyXfGQMJRQRNoiBRa_,
7fe02848-3ea8-4743-8624-bab1b24f11f4,morrisons,Morrisons Chicken Breast Fillets 600g,https://groceries.morrisons.com/products/morrisons-british-diced-chicken-breast-fillets-600g/108186353?srsltid=AfmBOorQo6IliQcKWMGKgKZn3V_JhHPPiwPIn9vuuwtzshwjXt1AnrPe,,https://groceries.morrisons.com/products/morrisons-british-diced-chicken-breast-fillets-600g/108186353?srsltid=AfmBOorQo6IliQcKWMGKgKZn3V_JhHPPiwPIn9vuuwtzshwjXt1AnrPe,
5ca6a15b-3ee8-418f-9c0c-ad268eff5096,morrisons,Morrisons Chickpeas 400g,https://groceries.morrisons.com/products/morrisons-chickpeas-in-water-400g/110434045?srsltid=AfmBOopjNJLwGWZ_MpmNcOG1-bwvxGUOZr_xg7SeRe-rNnFHq9Gsv2s5,,https://groceries.morrisons.com/products/morrisons-chickpeas-in-water-400g/110434045?srsltid=AfmBOopjNJLwGWZ_MpmNcOG1-bwvxGUOZr_xg7SeRe-rNnFHq9Gsv2s5,
56956c29-c2d7-4be5-a0d4-4ac7bf8b6d6c,morrisons,Morrisons Coconut Milk 400ml,https://groceries.morrisons.com/products/morrisons-canned-coconut-milk-400-ml/106467080?srsltid=AfmBOorMRY2werHf3H450YcwoSPk10VHpQ3FB-YEY6zITRIRwAXKvEOi,,https://groceries.morrisons.com/products/morrisons-canned-coconut-milk-400-ml/106467080?srsltid=AfmBOorMRY2werHf3H450YcwoSPk10VHpQ3FB-YEY6zITRIRwAXKvEOi,
67fc43c3-1f27-4bc1-99eb-d086b068a364,morrisons,Morrisons cream 100g,https://groceries.morrisons.com/products/savlon-antiseptic-cream/100701891?srsltid=AfmBOorPe9B6wHSqSvNkSCljGA7S4Ie25KLlIcWLDce7ecZf87tcTAh5,,https://groceries.morrisons.com/products/savlon-antiseptic-cream/100701891?srsltid=AfmBOorPe9B6wHSqSvNkSCljGA7S4Ie25KLlIcWLDce7ecZf87tcTAh5,
f4b34e2c-a15a-47cc-9518-6e68e32eeae9,morrisons,Morrisons Cucumber,https://groceries.morrisons.com/products/morrisons-whole-cucumber/108413093?srsltid=AfmBOoq1L4Puupvgm-lUKmcszbGvjS-7cErJggBMx8_m7mcl2PuOTK2e,,https://groceries.morrisons.com/products/morrisons-whole-cucumber/108413093?srsltid=AfmBOoq1L4Puupvgm-lUKmcszbGvjS-7cErJggBMx8_m7mcl2PuOTK2e,
909714ed-9971-4ea5-9245-8aee7bb0b393,morrisons,Morrisons cumin 100ml,https://groceries.morrisons.com/products/mcdonnells-the-original-curry-sauce/111773891?srsltid=AfmBOorgTAmu8zmBCPGOcYi8vVBUJQ_GLglEugiiUujGXnuU27OC95uX,,https://groceries.morrisons.com/products/mcdonnells-the-original-curry-sauce/111773891?srsltid=AfmBOorgTAmu8zmBCPGOcYi8vVBUJQ_GLglEugiiUujGXnuU27OC95uX,
cb8859ea-d7d9-4b53-a58d-cfa0c02a44a5,morrisons,Morrisons curry paste 15ml,https://groceries.morrisons.com/products/morrisons-chinese-curry-cooking-sauce/111632393?srsltid=AfmBOooPhBxvMMCOiL2vH9KPcwpuXeYzBmelsbPCPH7_88SNl0XA2YL6,,https://groceries.morrisons.com/products/morrisons-chinese-curry-cooking-sauce/111632393?srsltid=AfmBOooPhBxvMMCOiL2vH9KPcwpuXeYzBmelsbPCPH7_88SNl0XA2YL6,
52e4d1de-d376-4e78-a261-2392dbecf282,morrisons,Morrisons fish sauce 100ml,https://groceries.morrisons.com/products/squid-brand-fish-sauce/108613669?srsltid=AfmBOoqesflMG0D9vz9sOdg4IzxwuevROVWs0Q6GPAbm4_P0NoWmmMss,,https://groceries.morrisons.com/products/squid-brand-fish-sauce/108613669?srsltid=AfmBOoqesflMG0D9vz9sOdg4IzxwuevROVWs0Q6GPAbm4_P0NoWmmMss,
ea5a5879-c6a4-440e-983a-e5535abb5a7d,morrisons,Morrisons Free Range Eggs 12 pack,https://groceries.morrisons.com/products/morrisons-medium-free-range-eggs-12-pack/110250449?srsltid=AfmBOooXSVzvI8Dv_vmXWTkBk_Wo9pHmkN28-P-diyayZPWIjR7-sryZ,,https://groceries.morrisons.com/products/morrisons-medium-free-range-eggs-12-pack/110250449?srsltid=AfmBOooXSVzvI8Dv_vmXWTkBk_Wo9pHmkN28-P-diyayZPWIjR7-sryZ,
dca331d5-8857-48e9-a605-8a016733fdcc,morrisons,Morrisons garam masala 100ml,https://groceries.morrisons.com/products/aagrah-tikka-masala-tarka-paste-270g/111512199?srsltid=AfmBOorEppdyfcny3Jlt8rxFQmSdRf6CqggsixW4CTTFDJN2cgOKvSjO,,https://groceries.morrisons.com/products/aagrah-tikka-masala-tarka-paste-270g/111512199?srsltid=AfmBOorEppdyfcny3Jlt8rxFQmSdRf6CqggsixW4CTTFDJN2cgOKvSjO,
ee339e91-d847-478d-a728-95328966c7d5,morrisons,Morrisons garlic,https://groceries.morrisons.com/products/morrisons-garlic/111467041?srsltid=AfmBOopL5DeKtu2Ery_DBzXNzlkawKPr_j4XIYSNSB3AiGUGo5-OlT5V,,https://groceries.morrisons.com/products/morrisons-garlic/111467041?srsltid=AfmBOopL5DeKtu2Ery_DBzXNzlkawKPr_j4XIYSNSB3AiGUGo5-OlT5V,
266ad3b6-1194-4221-a13c-bcc1132797ce,morrisons,Morrisons ginger 100g,https://groceries.morrisons.com/products/morrisons-chopped-ginger/113776307?srsltid=AfmBOoodlJjrweifZOaVACCAi1ml6lY_d3W2i5oddKK6WUnVPwqsy1TU,,https://groceries.morrisons.com/products/morrisons-chopped-ginger/113776307?srsltid=AfmBOoodlJjrweifZOaVACCAi1ml6lY_d3W2i5oddKK6WUnVPwqsy1TU,
95a61f47-30ee-47d5-a4b3-15f265fa17cc,morrisons,Morrisons honey 100ml,https://groceries.morrisons.com/products/nutmeg-home-reed-diffuser-lavender-honey-100ml/114220247?srsltid=AfmBOop9falIPe-gdF_37LggbhVfabiiIO8udEP6sP5bDuToX2U2Po2T,,https://groceries.morrisons.com/products/nutmeg-home-reed-diffuser-lavender-honey-100ml/114220247?srsltid=AfmBOop9falIPe-gdF_37LggbhVfabiiIO8udEP6sP5bDuToX2U2Po2T,
a6b63f77-a8f1-47fd-80bd-fcff2bcaa262,morrisons,Morrisons Lemons 4 pack,https://groceries.morrisons.com/products/morrisons-savers-lemons-4-pack/113742641?srsltid=AfmBOoqASmF7_DMYoSi5XMxwW5damwtIV-jg0hJB803w3C-XOm4h28Gp,,https://groceries.morrisons.com/products/morrisons-savers-lemons-4-pack/113742641?srsltid=AfmBOoqASmF7_DMYoSi5XMxwW5damwtIV-jg0hJB803w3C-XOm4h28Gp,
a36c43ac-9d65-40fa-95c6-9f8b47ee9816,morrisons,Morrisons lime,https://groceries.morrisons.com/products/morrisons-lime-juice/107446782?srsltid=AfmBOoqJ8zeVLLh6FTA5DdikzBdmvUcAu3H0helABwWJEIb3IbVaNp7g,,https://groceries.morrisons.com/products/morrisons-lime-juice/107446782?srsltid=AfmBOoqJ8zeVLLh6FTA5DdikzBdmvUcAu3H0helABwWJEIb3IbVaNp7g,
8c6f8715-7dee-43e9-99bb-1d8cc31780ff,morrisons,Morrisons Long Grain Rice 1kg,https://groceries.morrisons.com/products/morrisons-easy-cook-long-grain-rice/109748952?srsltid=AfmBOoo7c8yhhlAZorVgdu-uPUu8WqZn-s1FO4lvWjH5KgSRcBHHEHr1,,https://groceries.morrisons.com/products/morrisons-easy-cook-long-grain-rice/109748952?srsltid=AfmBOoo7c8yhhlAZorVgdu-uPUu8WqZn-s1FO4lvWjH5KgSRcBHHEHr1,
b45fe2db-d77d-4fad-b80f-294323c64429,morrisons,Morrisons mushrooms 100g,https://groceries.morrisons.com/products/morrisons-sliced-mushrooms/104894192?srsltid=AfmBOoqtQxxyqYlAPJmSacWHiiEMwAiWzFSthKtTWYFJxVZ2-AFjzo_n,,https://groceries.morrisons.com/products/morrisons-sliced-mushrooms/104894192?srsltid=AfmBOoqtQxxyqYlAPJmSacWHiiEMwAiWzFSthKtTWYFJxVZ2-AFjzo_n,
686a0578-58c2-403d-8c25-9c4c17f49f39,morrisons,Morrisons noodles 300g,https://groceries.morrisons.com/products/market-street-protein-noodles-300g/114463003?srsltid=AfmBOoophnPWRrAw5wZmDsLs57Vb_xbK7ISUdNDHJ6do7CSrxmVO0hud,,https://groceries.morrisons.com/products/market-street-protein-noodles-300g/114463003?srsltid=AfmBOoophnPWRrAw5wZmDsLs57Vb_xbK7ISUdNDHJ6do7CSrxmVO0hud,
c2f82ecd-81d8-4e7e-a7b4-1b9c936ba7b3,morrisons,Morrisons Olive Oil 500ml,https://groceries.morrisons.com/products/morrisons-organic-extra-virgin-olive-oil-500ml/114928190?srsltid=AfmBOop7FIwv-aJArxtAuHEAAsz3v1h7eb01XHuADJ_GAdLvXZmvf-8f,,https://groceries.morrisons.com/products/morrisons-organic-extra-virgin-olive-oil-500ml/114928190?srsltid=AfmBOop7FIwv-aJArxtAuHEAAsz3v1h7eb01XHuADJ_GAdLvXZmvf-8f,
5f761dd1-4c9b-484b-95da-c48c7945f490,morrisons,Morrisons pancetta 200g,https://groceries.morrisons.com/products/napolina-macaroni/113780550?srsltid=AfmBOoovg8ZQt4neoEc8q7iQvRz5eR0D0nez6w8CXWRlAVhlYsboIHJU,,https://groceries.morrisons.com/products/napolina-macaroni/113780550?srsltid=AfmBOoovg8ZQt4neoEc8q7iQvRz5eR0D0nez6w8CXWRlAVhlYsboIHJU,
455c002a-0c66-43b1-b431-8636af35088e,morrisons,Morrisons paprika 100ml,https://groceries.morrisons.com/products/morrisons-taco-meal-kit-313g/115101629?srsltid=AfmBOorVRE2vwXClhFMJRKcuxgU6RFAjgmGTpOGNty4KqvwtUlMPhcem,,https://groceries.morrisons.com/products/morrisons-taco-meal-kit-313g/115101629?srsltid=AfmBOorVRE2vwXClhFMJRKcuxgU6RFAjgmGTpOGNty4KqvwtUlMPhcem,
4bc8cc2d-52e3-4adc-96e5-099574e15b16,morrisons,Morrisons parmesan 200g,https://groceries.morrisons.com/products/rough-cut-parmigiano-reggiano-parmesan-200g/115178571?srsltid=AfmBOoo4pR0lhLWzAt-SO0qpb0JeU6dGrCueTLePWHkoPNXsz_-cMCiU,,https://groceries.morrisons.com/products/rough-cut-parmigiano-reggiano-parmesan-200g/115178571?srsltid=AfmBOoo4pR0lhLWzAt-SO0qpb0JeU6dGrCueTLePWHkoPNXsz_-cMCiU,
1fcee1ff-882f-4261-b6b3-e34bf9b0f3a6,morrisons,Morrisons parsley 100g,https://groceries.morrisons.com/products/morrisons-flat-leaf-parsley-100g/108429378?srsltid=AfmBOorf12UMF3kwaFYZzo_U0IKFZIVB973reqCkcxfVlpg7XQBmv6_K,,https://groceries.morrisons.com/products/morrisons-flat-leaf-parsley-100g/108429378?srsltid=AfmBOorf12UMF3kwaFYZzo_U0IKFZIVB973reqCkcxfVlpg7XQBmv6_K,
4e1d8b55-af48-4926-8d0c-e6c4aca6fb99,morrisons,Morrisons Red Onions 1kg,https://groceries.morrisons.com/products/morrisons-red-onions-1kg/108462418?srsltid=AfmBOorSaz10TrPFtWilm7Z0wEO8BZjBmgA7_-OHRyfQqn6XqPaP3fK6,,https://groceries.morrisons.com/products/morrisons-red-onions-1kg/108462418?srsltid=AfmBOorSaz10TrPFtWilm7Z0wEO8BZjBmgA7_-OHRyfQqn6XqPaP3fK6,
